H2O.spc.Nishihara.MOL H3O+ Total 7 -0.891908E+02
H2O.spce.Nishihara.MOL H3O+ Total 7 -0.901928E+02
H2O.spce.Chuev.MOL H3O+ Total 7 -0.851035E+02
H2O.spce.Matsugami.MOL H3O+ Total 7 -0.904633E+02
H2O.tip5p.Nishihara.MOL H3O+ Total 7 -0.116328E+03
