H2O.spc.Nishihara.MOL H3O+ Total 7 -0.898479E+02
H2O.spce.Nishihara.MOL H3O+ Total 7 -0.907914E+02
H2O.spce.Chuev.MOL H3O+ Total 7 -0.857509E+02
H2O.spce.Matsugami.MOL H3O+ Total 7 -0.910603E+02
H2O.tip5p.Nishihara.MOL H3O+ Total 7 -0.116865E+03
