H2O.spc.Nishihara.MOL H3O+ Total 7 -0.888591E+02
H2O.spce.Nishihara.MOL H3O+ Total 7 -0.898854E+02
H2O.spce.Chuev.MOL H3O+ Total 7 -0.847919E+02
H2O.spce.Matsugami.MOL H3O+ Total 7 -0.901573E+02
H2O.tip5p.Nishihara.MOL H3O+ Total 7 -0.116013E+03
