H2O.spc.Nishihara.MOL H3O+ Total 7 -0.886117E+02
H2O.spce.Nishihara.MOL H3O+ Total 7 -0.896537E+02
H2O.spce.Chuev.MOL H3O+ Total 7 -0.845597E+02
H2O.spce.Matsugami.MOL H3O+ Total 7 -0.899253E+02
H2O.tip5p.Nishihara.MOL H3O+ Total 7 -0.115777E+03
