H2O.spc.Nishihara.MOL H3O+ Total 7 -0.827560E+02
H2O.spce.Nishihara.MOL H3O+ Total 7 -0.837061E+02
H2O.spce.Chuev.MOL H3O+ Total 7 -0.789879E+02
H2O.spce.Matsugami.MOL H3O+ Total 7 -0.839530E+02
H2O.tip5p.Nishihara.MOL H3O+ Total 7 -0.108003E+03
