H2O.spc.Nishihara.MOL H3O+ Total 7 -0.830231E+02
H2O.spce.Nishihara.MOL H3O+ Total 7 -0.839552E+02
H2O.spce.Chuev.MOL H3O+ Total 7 -0.792379E+02
H2O.spce.Matsugami.MOL H3O+ Total 7 -0.842035E+02
H2O.tip5p.Nishihara.MOL H3O+ Total 7 -0.108272E+03
