H2O.spc.Nishihara.MOL H3O+ Total 7 -0.827767E+02
H2O.spce.Nishihara.MOL H3O+ Total 7 -0.837248E+02
H2O.spce.Chuev.MOL H3O+ Total 7 -0.790062E+02
H2O.spce.Matsugami.MOL H3O+ Total 7 -0.839724E+02
H2O.tip5p.Nishihara.MOL H3O+ Total 7 -0.108025E+03
