H2O.spc.Nishihara.MOL H3O+ Total 7 -0.839995E+02
H2O.spce.Nishihara.MOL H3O+ Total 7 -0.848542E+02
H2O.spce.Chuev.MOL H3O+ Total 7 -0.801653E+02
H2O.spce.Matsugami.MOL H3O+ Total 7 -0.850986E+02
H2O.tip5p.Nishihara.MOL H3O+ Total 7 -0.109173E+03
