H2O.spc.Nishihara.MOL H3O+ Total 7 -0.828677E+02
H2O.spce.Nishihara.MOL H3O+ Total 7 -0.838102E+02
H2O.spce.Chuev.MOL H3O+ Total 7 -0.790913E+02
H2O.spce.Matsugami.MOL H3O+ Total 7 -0.840576E+02
H2O.tip5p.Nishihara.MOL H3O+ Total 7 -0.108115E+03
