# Tetrahedron method
      117.3354026176        0.0000000000
      118.0521099279        0.0000000000
      118.7688172382        0.0000000000
      119.4855245485        0.0000000000
      120.2022318588        0.0000000000
      120.9189391691        0.0000000000
      121.6356464794        0.0000000000
      122.3523537897        0.0000000000
      123.0690611000        0.0000000000
      123.7857684103        0.0000000000
      124.5024757206        0.0000000000
      125.2191830309        0.0000000000
      125.9358903411        0.0000000000
      126.6525976514        0.0000000000
      127.3693049617        0.0000000000
      128.0860122720        0.0000000000
      128.8027195823        0.0000000000
